CIK,Company_Name,Filing_Year_End,Alignment_Similarity,Score_1_Fin,Score_1_Fin_Unbounded,Score_1_Text,Score_1_Text_Unbounded,Score_2_Fin_Velocity,Score_2_Fin_Directional,Score_2_Text_Velocity,Score_2_Text_Directional,Score_3_Decoupling_Distance,Score_3_Cosine_Dissimilarity,Score_3_Signed_Divergence
812011,VAIL RESORTS INC,2021,0.916,-0.0537,0.4194,0.8555,2.4142,0.0501,0.0759,0.0204,-0.0911,0.4099,0.084,-1.9948
812011,VAIL RESORTS INC,2022,0.9471,0.1007,0.6516,0.8129,2.2032,0.0612,0.2321,0.0516,-0.211,0.3253,0.0529,-1.5517
812011,VAIL RESORTS INC,2023,0.9746,0.493,1.31,0.8263,2.2645,0.1353,0.6585,0.0247,0.0613,0.2254,0.0254,-0.9545
812306,PROCYON CORP,2023,0.5471,0.9606,3.4311,0.49,1.3041,0.0,0.0,0.0,0.0,0.9518,0.4529,2.1271
812796,"SOLIGENIX, INC.",2019,0.9568,-0.9533,-2.301,-0.8919,-1.6467,0.0,0.0,0.0,0.0,0.2939,0.0432,-0.6543
812796,"SOLIGENIX, INC.",2020,0.9698,-0.9542,-2.3156,-0.908,-1.7737,0.0084,-0.0146,0.0561,-0.1271,0.2459,0.0302,-0.5418
812796,"SOLIGENIX, INC.",2021,0.9935,-0.9159,-1.8442,-0.9239,-1.9225,0.279,0.4714,0.0504,-0.1488,0.1136,0.0065,0.0783
812796,"SOLIGENIX, INC.",2022,0.9794,-0.8405,-1.3344,-0.9296,-1.9835,0.128,0.5098,0.0172,-0.061,0.2032,0.0207,0.6491
814549,EBIX INC,2019,0.8297,0.8343,2.3032,-0.4934,-0.3108,0.0,0.0,0.0,0.0,0.5837,0.1703,2.614
814549,EBIX INC,2020,0.8899,0.8178,2.2252,-0.4187,-0.1692,0.2941,-0.078,0.0351,0.1416,0.4693,0.1101,2.3945
814549,EBIX INC,2021,0.9032,0.7929,2.1186,-0.3888,-0.1156,0.0261,-0.1066,0.0474,0.0536,0.44,0.0968,2.2342
814549,EBIX INC,2022,0.8628,0.8847,2.5957,-0.3652,-0.0742,0.1023,0.4771,0.024,0.0414,0.5238,0.1372,2.6699
814926,"CAPSTONE COMPANIES, INC.",2020,0.8774,-0.9222,-1.9057,-0.8652,-1.4704,0.0,0.0,0.0,0.0,0.4952,0.1226,-0.4353
814926,"CAPSTONE COMPANIES, INC.",2021,0.9201,-0.9649,-2.5192,-0.8081,-1.1821,0.3249,-0.6135,0.0839,0.2884,0.3998,0.0799,-1.3371
814926,"CAPSTONE COMPANIES, INC.",2022,0.9643,-0.9455,-2.1809,-0.8117,-1.1979,0.2526,0.3382,0.0231,-0.0158,0.2673,0.0357,-0.983
816956,CONMED CORP,2019,0.8788,-0.5832,-0.501,0.2663,0.9094,0.0,0.0,0.0,0.0,0.4924,0.1212,-1.4104
816956,CONMED CORP,2020,0.9014,-0.9443,-2.164,-0.7721,-1.0381,0.7527,-1.6631,0.837,-1.9475,0.4442,0.0986,-1.1259
816956,CONMED CORP,2021,0.6075,-0.96,-2.4196,-0.7962,-1.1322,0.2012,-0.2556,0.3515,-0.094,0.886,0.3925,-1.2874
816956,CONMED CORP,2022,0.3721,-0.9412,-2.123,-0.8228,-1.2479,0.3729,0.2965,0.1077,-0.1158,1.1206,0.6279,-0.8751
819689,MICRON SOLUTIONS INC /DE/,2019,0.8436,-0.9628,-2.4739,-0.7065,-0.8201,0.0,0.0,0.0,0.0,0.5592,0.1564,-1.6538
819793,ALBANY INTERNATIONAL CORP /DE/,2019,0.9608,0.8114,2.1968,0.9248,2.9322,0.0,0.0,0.0,0.0,0.28,0.0392,-0.7354
819926,SHARING ECONOMY INTERNATIONAL INC.,2019,0.9535,-0.9076,-1.7706,-0.6864,-0.7618,0.0,0.0,0.0,0.0,0.3048,0.0465,-1.0089
819926,SHARING ECONOMY INTERNATIONAL INC.,2020,0.9601,-0.8929,-1.6544,-0.7478,-0.9518,0.0364,0.1162,0.0616,-0.19,0.2824,0.0399,-0.7027
821026,"ANDERSONS, INC.",2019,0.9701,0.9523,3.2838,0.8348,2.3059,0.0,0.0,0.0,0.0,0.2446,0.0299,0.9779
821026,"ANDERSONS, INC.",2020,0.9458,0.944,3.1601,0.7812,2.0726,0.118,-0.1237,0.0531,-0.2333,0.3293,0.0542,1.0875
821026,"ANDERSONS, INC.",2021,0.94,0.9581,3.3831,0.7536,1.9717,0.0806,0.223,0.0244,-0.1009,0.3465,0.06,1.4114
821026,"ANDERSONS, INC.",2022,0.9526,0.9459,3.1865,0.7412,1.9297,0.0585,-0.1966,0.0227,-0.042,0.3079,0.0474,1.2568
821130,UNITED STATES CELLULAR CORP,2019,0.8983,0.8586,2.4318,0.9854,4.1825,0.0,0.0,0.0,0.0,0.4511,0.1017,-1.7507
821130,UNITED STATES CELLULAR CORP,2020,0.8333,0.6389,1.6345,0.981,3.9867,0.2681,-0.7974,0.104,-0.1958,0.5775,0.1667,-2.3522
821130,UNITED STATES CELLULAR CORP,2021,0.9216,0.9153,2.8388,0.9805,3.9648,0.2503,1.2043,0.0244,-0.0219,0.3959,0.0784,-1.126
821130,UNITED STATES CELLULAR CORP,2022,0.9164,0.9372,3.0715,0.9885,4.3675,0.1193,0.2328,0.1461,0.4027,0.4089,0.0836,-1.2959
821189,EOG RESOURCES INC,2022,0.6158,0.9641,3.5006,-0.7151,-0.8462,0.0,0.0,0.0,0.0,0.8766,0.3842,4.3468
823277,CHS INC,2020,0.9893,0.932,3.01,0.958,3.3806,0.0,0.0,0.0,0.0,0.146,0.0107,-0.3706
823277,CHS INC,2021,0.9901,0.8979,2.6921,0.9488,3.23,0.0746,-0.3179,0.0475,-0.1506,0.1407,0.0099,-0.5379
823277,CHS INC,2022,0.8611,0.0842,0.6266,0.94,3.1075,0.4329,-2.0655,0.0374,-0.1226,0.5271,0.1389,-2.4809
823277,CHS INC,2023,0.9495,0.6764,1.7336,0.9441,3.1612,0.2282,1.107,0.0166,0.0537,0.318,0.0505,-1.4276
824416,QUEST PATENT RESEARCH CORP,2019,0.7864,-0.963,-2.479,-0.7398,-0.9251,0.0,0.0,0.0,0.0,0.6536,0.2136,-1.554
824416,QUEST PATENT RESEARCH CORP,2020,0.7694,-0.9685,-2.602,-0.7396,-0.9244,0.0496,-0.1229,0.006,0.0007,0.6792,0.2306,-1.6776
825324,GOOD TIMES RESTAURANTS INC.,2020,0.8765,0.6738,1.7265,0.9676,3.5807,0.0,0.0,0.0,0.0,0.497,0.1235,-1.8542
826253,AURA SYSTEMS INC,2022,0.9899,-0.71,-0.8307,-0.842,-1.3419,0.0,0.0,0.0,0.0,0.1421,0.0101,0.5113
826253,AURA SYSTEMS INC,2023,0.9912,-0.8429,-1.3465,-0.8374,-1.3186,0.1213,-0.5158,0.0723,0.0233,0.1325,0.0088,-0.0278
827876,"CLEANSPARK, INC.",2023,0.8359,0.977,3.8409,0.9871,4.2771,0.0,0.0,0.0,0.0,0.5728,0.1641,-0.4361
829224,STARBUCKS CORP,2020,0.9886,0.9826,4.0523,0.9712,3.6702,0.0,0.0,0.0,0.0,0.1507,0.0114,0.3821
829224,STARBUCKS CORP,2021,0.9879,0.9807,3.9722,0.9722,3.6955,0.0698,-0.0802,0.0093,0.0253,0.1558,0.0121,0.2767
829224,STARBUCKS CORP,2022,0.9897,0.9734,3.7298,0.9696,3.6283,0.0618,-0.2424,0.021,-0.0671,0.1433,0.0103,0.1014
829224,STARBUCKS CORP,2023,0.9912,0.9665,3.5542,0.9696,3.6292,0.057,-0.1755,0.0095,0.0009,0.1324,0.0088,-0.075
830616,"SCI ENGINEERED MATERIALS, INC.",2019,-0.1409,0.8373,2.3179,-0.7622,-1.0023,0.0,0.0,0.0,0.0,1.5106,1.1409,3.3202
830616,"SCI ENGINEERED MATERIALS, INC.",2020,0.7007,-0.9476,-2.2123,-0.7276,-0.8855,1.1003,-4.5302,0.0367,0.1168,0.7737,0.2993,-1.3268
830616,"SCI ENGINEERED MATERIALS, INC.",2021,0.543,-0.964,-2.4987,-0.7088,-0.8271,0.2249,-0.2864,0.0284,0.0584,0.956,0.457,-1.6716
832101,IDEX CORP /DE/,2019,0.988,0.958,3.382,0.9113,2.8028,0.0,0.0,0.0,0.0,0.1546,0.012,0.5792
832101,IDEX CORP /DE/,2020,0.9906,0.9015,2.7201,0.9203,2.8866,0.2205,-0.662,0.0343,0.0837,0.1369,0.0094,-0.1665
832101,IDEX CORP /DE/,2021,0.9891,0.8846,2.5948,0.9107,2.7971,0.0317,-0.1252,0.034,-0.0894,0.1479,0.0109,-0.2023
832101,IDEX CORP /DE/,2022,-0.0716,-0.9662,-2.5473,0.9069,2.7648,1.4913,-5.1422,0.0291,-0.0323,1.464,1.0716,-5.3121
833640,POWER INTEGRATIONS INC,2019,0.8237,0.5581,1.4451,-0.8442,-1.3536,0.0,0.0,0.0,0.0,0.5938,0.1763,2.7988
833640,POWER INTEGRATIONS INC,2020,0.8357,0.2694,0.9143,-0.892,-1.6474,0.1145,-0.5309,0.0734,-0.2938,0.5732,0.1643,2.5616
833640,POWER INTEGRATIONS INC,2021,0.7697,0.629,1.6096,-0.8809,-1.5696,0.1392,0.6953,0.0481,0.0778,0.6787,0.2303,3.1792
833640,POWER INTEGRATIONS INC,2022,0.8083,0.5741,1.4805,-0.8565,-1.4198,0.0289,-0.129,0.0512,0.1497,0.6192,0.1917,2.9004
836157,LINDSAY CORP,2020,0.8893,0.9572,3.3673,0.9854,4.1849,0.0,0.0,0.0,0.0,0.4705,0.1107,-0.8175
836157,LINDSAY CORP,2021,0.9318,0.9433,3.1506,0.9856,4.1963,0.0855,-0.2167,0.1979,0.0115,0.3693,0.0682,-1.0457
836157,LINDSAY CORP,2022,0.8616,0.8382,2.3227,0.9856,4.1963,0.1833,-0.8279,0.0,0.0,0.5261,0.1384,-1.8737
836157,LINDSAY CORP,2023,0.7725,0.8984,2.6954,0.9916,4.6058,0.079,0.3727,0.246,0.4094,0.6746,0.2275,-1.9103
840489,"FIRSTCASH HOLDINGS, INC.",2022,0.336,-0.7508,-0.9621,0.992,4.6388,0.0,0.0,0.0,0.0,1.1524,0.664,-5.6009
842633,TRIMAS CORP,2019,0.9949,0.8348,2.3055,0.8606,2.4436,0.0,0.0,0.0,0.0,0.1013,0.0051,-0.1381
842633,TRIMAS CORP,2020,0.9843,0.7219,1.8673,0.8576,2.4266,0.1003,-0.4383,0.0165,-0.0171,0.1773,0.0157,-0.5593
842633,TRIMAS CORP,2021,0.9819,0.5703,1.4719,0.7937,2.122,0.0799,-0.3954,0.0652,-0.3045,0.1904,0.0181,-0.6501
842633,TRIMAS CORP,2022,0.99,0.6301,1.6123,0.7504,1.9607,0.0307,0.1404,0.0355,-0.1613,0.1415,0.01,-0.3485
843006,ISSUER DIRECT CORP,2022,0.3428,0.7333,1.9036,0.8924,2.6506,0.0,0.0,0.0,0.0,1.1465,0.6572,-0.747
846475,ZYNEX INC,2019,0.3325,0.762,2.0013,-0.9131,-1.819,0.0,0.0,0.0,0.0,1.1554,0.6675,3.8203
846475,ZYNEX INC,2020,0.3832,0.8888,2.6244,-0.9452,-2.1765,0.1365,0.6231,0.2547,-0.3575,1.1107,0.6168,4.8009
846475,ZYNEX INC,2021,0.157,0.9761,3.8102,-0.9533,-2.3003,1.0224,1.1858,0.0684,-0.1239,1.2985,0.843,6.1105
846475,ZYNEX INC,2022,0.1503,0.9128,2.8162,-0.9666,-2.5575,0.3461,-0.994,0.076,-0.2572,1.3036,0.8497,5.3738
846913,"FUEL TECH, INC.",2019,0.9777,-0.9813,-2.9957,-0.9695,-2.6254,0.0,0.0,0.0,0.0,0.2114,0.0223,-0.3704
855787,ALPHA ENERGY INC,2022,0.9981,-0.843,-1.3472,-0.834,-1.3019,0.0,0.0,0.0,0.0,0.061,0.0019,-0.0453
858470,COTERRA ENERGY INC.,2022,0.8737,0.9428,3.1444,0.1361,0.7054,0.0,0.0,0.0,0.0,0.5026,0.1263,2.439
859598,SEACOR HOLDINGS INC /NEW/,2019,0.5162,-0.789,-1.1033,0.5212,1.367,0.0,0.0,0.0,0.0,0.9837,0.4838,-2.4704
859598,SEACOR HOLDINGS INC /NEW/,2020,-0.0206,-0.8944,-1.665,0.4836,1.2914,0.6488,-0.5617,0.0196,-0.0756,1.4287,1.0206,-2.9565
860543,JACKSAM CORP,2019,0.9836,-0.8552,-1.4129,-0.6364,-0.6282,0.0,0.0,0.0,0.0,0.1811,0.0164,-0.7847
860543,JACKSAM CORP,2020,0.9987,-0.8076,-1.1802,-0.7776,-1.0588,0.0644,0.2327,0.1049,-0.4306,0.0504,0.0013,-0.1214
860543,JACKSAM CORP,2021,0.9977,-0.7789,-1.0639,-0.8023,-1.1574,0.0355,0.1163,0.0632,-0.0985,0.068,0.0023,0.0934
860543,JACKSAM CORP,2022,0.9969,-0.7845,-1.0854,-0.7995,-1.1459,0.0185,-0.0215,0.0118,0.0115,0.0783,0.0031,0.0605
860730,"HCA HEALTHCARE, INC.",2021,0.8441,0.9141,2.8283,0.9934,4.7843,0.0,0.0,0.0,0.0,0.5583,0.1559,-1.9561
860730,"HCA HEALTHCARE, INC.",2022,0.7925,0.9123,2.812,0.9948,4.9601,0.0039,-0.0163,0.0938,0.1757,0.6442,0.2075,-2.1481
863436,BENCHMARK ELECTRONICS INC,2019,0.9725,0.9229,2.9127,0.7093,1.8287,0.0,0.0,0.0,0.0,0.2347,0.0275,1.084
863436,BENCHMARK ELECTRONICS INC,2020,0.9854,0.8558,2.4162,0.6947,1.7856,0.1195,-0.4965,0.0315,-0.0431,0.1709,0.0146,0.6306
863436,BENCHMARK ELECTRONICS INC,2021,0.4483,-0.9567,-2.3589,0.6589,1.6863,1.1883,-4.7751,0.034,-0.0993,1.0505,0.5517,-4.0452
863436,BENCHMARK ELECTRONICS INC,2022,0.0248,-0.9733,-2.7281,0.5501,1.4277,0.501,-0.3692,0.0592,-0.2586,1.3966,0.9752,-4.1558
866439,"DARKPULSE, INC.",2019,0.981,-0.9199,-1.8824,-0.8036,-1.1631,0.0,0.0,0.0,0.0,0.1949,0.019,-0.7193
866439,"DARKPULSE, INC.",2020,0.9935,-0.8817,-1.5752,-0.7984,-1.1414,0.0892,0.3072,0.0084,0.0217,0.1143,0.0065,-0.4338
866729,SCHOLASTIC CORP,2020,0.1443,-0.646,-0.6527,0.0796,0.6196,0.0,0.0,0.0,0.0,1.3082,0.8557,-1.2724
866787,AUTOZONE INC,2020,0.9115,0.8715,2.5092,0.9822,4.0327,0.0,0.0,0.0,0.0,0.4207,0.0885,-1.5236
866787,AUTOZONE INC,2021,0.9168,0.992,4.6409,0.9833,4.085,0.7517,2.1317,0.0201,0.0523,0.408,0.0832,0.5558
866787,AUTOZONE INC,2022,0.9745,0.9914,4.58,0.9791,3.9129,0.2903,-0.0608,0.0597,-0.1722,0.2256,0.0255,0.6671
866787,AUTOZONE INC,2023,0.9957,0.9832,4.0766,0.9799,3.9426,0.1769,-0.5034,0.0389,0.0297,0.0925,0.0043,0.134
867038,SPINDLETOP OIL & GAS CO,2019,0.829,0.8284,2.2745,-0.3662,-0.076,0.0,0.0,0.0,0.0,0.5848,0.171,2.3506
867038,SPINDLETOP OIL & GAS CO,2020,0.8896,0.6182,1.5831,-0.273,0.0798,0.1445,-0.6914,0.0452,0.1558,0.4699,0.1104,1.5033
867665,ABRAXAS PETROLEUM CORP,2020,0.6048,0.9243,2.9271,-0.8773,-1.5459,0.0,0.0,0.0,0.0,0.8891,0.3952,4.4731
873303,"SAREPTA THERAPEUTICS, INC.",2019,0.9929,-0.973,-2.7181,-0.9805,-2.9666,0.0,0.0,0.0,0.0,0.1188,0.0071,0.2486
873303,"SAREPTA THERAPEUTICS, INC.",2020,0.9388,-0.9538,-2.309,-0.9788,-2.9032,0.2788,0.4091,0.067,0.0635,0.3498,0.0612,0.5942
873303,"SAREPTA THERAPEUTICS, INC.",2021,0.903,-0.9409,-2.1187,-0.9781,-2.8792,0.1276,0.1902,0.0191,0.024,0.4404,0.097,0.7604
873303,"SAREPTA THERAPEUTICS, INC.",2022,0.8887,-0.936,-2.057,-0.98,-2.9446,0.0295,0.0618,0.0246,-0.0654,0.4719,0.1113,0.8876
874499,GULFPORT ENERGY CORP,2019,0.9797,-0.7609,-0.9974,-0.7098,-0.8303,0.0,0.0,0.0,0.0,0.2016,0.0203,-0.1671
874499,GULFPORT ENERGY CORP,2020,0.9733,-0.6728,-0.7239,-0.4025,-0.1399,0.136,0.2735,0.145,0.6904,0.2309,0.0267,-0.5839
874499,GULFPORT ENERGY CORP,2021,0.855,0.6359,1.6268,-0.1227,0.3149,0.708,2.3507,0.0975,0.4549,0.5386,0.145,1.3119
874710,ALLIED HEALTHCARE PRODUCTS INC,2020,0.9945,0.9425,3.1396,0.9417,3.1287,0.0,0.0,0.0,0.0,0.1051,0.0055,0.011
874710,ALLIED HEALTHCARE PRODUCTS INC,2021,0.9953,0.9426,3.1419,0.922,2.9029,0.0378,0.0023,0.0575,-0.2257,0.0969,0.0047,0.2389
874710,ALLIED HEALTHCARE PRODUCTS INC,2022,0.9886,0.9441,3.1618,0.8783,2.5522,0.0153,0.0199,0.0854,-0.3508,0.1508,0.0114,0.6096
874761,AES CORP,2019,0.9844,0.938,3.0819,0.9706,3.6546,0.0,0.0,0.0,0.0,0.1765,0.0156,-0.5727
874761,AES CORP,2020,-0.2319,-0.961,-2.4383,0.9729,3.7158,1.5459,-5.5202,0.0233,0.0612,1.5696,1.2319,-6.1542
874761,AES CORP,2021,0.5174,-0.7842,-1.0842,0.976,3.8083,1.0409,1.3542,0.0286,0.0925,0.9824,0.4826,-4.8925
874761,AES CORP,2022,0.9432,0.9266,2.9508,0.9757,3.8,0.8469,4.035,0.0073,-0.0083,0.337,0.0568,-0.8492
875045,BIOGEN INC.,2019,0.7785,0.9715,3.6762,0.0733,0.6102,0.0,0.0,0.0,0.0,0.6656,0.2215,3.0661
875045,BIOGEN INC.,2020,0.704,0.9662,3.5465,-0.4212,-0.1738,0.0426,-0.1297,0.1571,-0.784,0.7694,0.296,3.7203
875045,BIOGEN INC.,2021,0.7491,0.8127,2.2025,-0.803,-1.1605,0.4088,-1.3441,0.2356,-0.9866,0.7083,0.2509,3.3629
875045,BIOGEN INC.,2022,0.5366,0.8138,2.2071,-0.937,-2.0695,0.0105,0.0046,0.3098,-0.909,0.9627,0.4634,4.2766
875355,INSIGNIA SYSTEMS INC/MN,2019,0.1836,-0.6498,-0.6626,-0.1577,0.2614,0.0,0.0,0.0,0.0,1.2778,0.8164,-0.924
875355,INSIGNIA SYSTEMS INC/MN,2020,0.8918,-0.9162,-1.8469,-0.1597,0.2583,1.171,-1.1843,0.0224,-0.0031,0.4653,0.1082,-2.1052
875355,INSIGNIA SYSTEMS INC/MN,2021,0.7247,-0.9171,-1.8558,0.49,1.3041,0.106,-0.0089,0.3577,1.0458,0.742,0.2753,-3.1599
875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,2020,0.4002,0.1852,0.781,0.5641,1.4583,0.0,0.0,0.0,0.0,1.0953,0.5998,-0.6772
875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,2021,0.4799,0.6476,1.6567,0.4812,1.2868,0.1764,0.8756,0.0857,-0.1714,1.0199,0.5201,0.3699
875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,2022,0.4851,0.8367,2.3152,0.3393,1.0299,0.1355,0.6586,0.0523,-0.2569,1.0148,0.5149,1.2854
875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,2023,0.4699,0.9234,2.9178,0.4309,1.1915,0.1413,0.6025,0.083,0.1616,1.0297,0.5301,1.7263
876883,MDC PARTNERS INC,2019,0.9463,0.8175,2.2238,0.0746,0.6122,0.0,0.0,0.0,0.0,0.3278,0.0537,1.6116
876883,STAGWELL INC,2020,0.8432,0.9511,3.264,0.0041,0.5062,0.2764,1.0403,0.0305,-0.106,0.5599,0.1568,2.7578
876883,STAGWELL INC,2021,0.8247,0.9534,3.302,-0.0665,0.4,0.0444,0.0379,0.0297,-0.1062,0.5921,0.1753,2.9019
876883,STAGWELL INC,2022,0.8811,0.8856,2.6017,-0.2561,0.1071,0.2021,-0.7003,0.0605,-0.2929,0.4876,0.1189,2.4945
878526,NATUS MEDICAL INC,2019,0.8083,0.9623,3.4634,-0.0419,0.4372,0.0,0.0,0.0,0.0,0.6191,0.1917,3.0262
878526,NATUS MEDICAL INC,2020,0.864,0.9563,3.3508,0.2112,0.8216,0.1799,-0.1125,0.0853,0.3844,0.5215,0.136,2.5293
878526,NATUS MEDICAL INC,2021,0.8827,0.9544,3.319,0.3055,0.9733,0.0153,-0.0318,0.0409,0.1517,0.4844,0.1173,2.3457
879169,INCYTE CORP,2021,0.6777,-0.9395,-2.1003,-0.97,-2.6372,0.0,0.0,0.0,0.0,0.8028,0.3223,0.5369
879169,INCYTE CORP,2022,0.402,-0.3992,-0.134,-0.9754,-2.7892,0.4934,1.9663,0.1403,-0.152,1.0936,0.598,2.6552
882104,"PDL BIOPHARMA, INC.",2019,0.3484,0.1273,0.692,-0.9533,-2.3003,0.0,0.0,0.0,0.0,1.1416,0.6516,2.9923
883902,"CORNERSTONE BUILDING BRANDS, INC.",2022,0.9609,0.8467,2.3665,0.4192,1.17,0.0,0.0,0.0,0.0,0.2796,0.0391,1.1965
883984,ICU MEDICAL INC/DE,2019,0.9063,0.3531,1.0534,-0.6033,-0.5476,0.0,0.0,0.0,0.0,0.4329,0.0937,1.601
883984,ICU MEDICAL INC/DE,2020,0.8621,0.7502,1.9602,-0.5641,-0.4583,0.1885,0.9068,0.0362,0.0892,0.5252,0.1379,2.4185
883984,ICU MEDICAL INC/DE,2021,0.862,0.85,2.384,-0.4226,-0.1763,0.103,0.4238,0.071,0.282,0.5253,0.138,2.5603
883984,ICU MEDICAL INC/DE,2022,0.9591,0.7084,1.8261,0.0192,0.5288,0.12,-0.5579,0.1489,0.7051,0.2859,0.0409,1.2972
884144,ASURE SOFTWARE INC,2019,0.8697,-0.9544,-2.318,-0.9405,-2.113,0.0,0.0,0.0,0.0,0.5106,0.1303,-0.2049
884614,UGI CORP /PA/,2020,0.9665,0.9655,3.5325,0.9848,4.1526,0.0,0.0,0.0,0.0,0.259,0.0335,-0.6201
884614,UGI CORP /PA/,2021,0.9466,0.9216,2.8996,0.9829,4.0668,0.1529,-0.633,0.0301,-0.0858,0.3267,0.0534,-1.1673
884614,UGI CORP /PA/,2022,0.8992,0.8308,2.2861,0.9822,4.0349,0.1474,-0.6135,0.0212,-0.032,0.449,0.1008,-1.7488
884614,UGI CORP /PA/,2023,0.0081,-0.8516,-1.3931,0.9841,4.1187,1.3623,-3.6791,0.0258,0.0839,1.4085,0.9919,-5.5118
884650,INFINITE GROUP INC,2022,0.9571,-0.8522,-1.3961,-0.6187,-0.5844,0.0,0.0,0.0,0.0,0.2928,0.0429,-0.8117
884940,STEIN MART INC,2020,0.7615,0.7341,1.9064,0.9915,4.5923,0.0,0.0,0.0,0.0,0.6907,0.2385,-2.6859
885307,JEWETT CAMERON TRADING CO LTD,2020,0.752,0.5299,1.3851,0.8049,2.1683,0.0,0.0,0.0,0.0,0.7042,0.248,-0.7833
885307,JEWETT CAMERON TRADING CO LTD,2021,0.8107,0.1714,0.7596,0.3998,1.135,0.1309,-0.6254,0.2203,-1.0333,0.6153,0.1893,-0.3754
885307,JEWETT CAMERON TRADING CO LTD,2022,0.904,0.3545,1.0559,0.5512,1.4302,0.0817,0.2962,0.2568,0.2952,0.4382,0.096,-0.3744
886206,FRANKLIN COVEY CO,2020,0.9298,0.9202,2.8857,0.3966,1.1294,0.0,0.0,0.0,0.0,0.3747,0.0702,1.7563
886206,FRANKLIN COVEY CO,2021,0.9209,0.9219,2.902,0.3048,0.9722,0.1303,0.0162,0.04,-0.1573,0.3977,0.0791,1.9298
886206,FRANKLIN COVEY CO,2022,0.9362,0.9186,2.87,0.4352,1.1995,0.0533,-0.032,0.1161,0.2274,0.3573,0.0638,1.6705
886206,FRANKLIN COVEY CO,2023,0.8962,-0.6069,-0.5559,0.5949,1.5278,0.7199,-3.4259,0.0659,0.3283,0.4557,0.1038,-2.0837
887359,VERICEL CORP,2019,0.9267,-0.9745,-2.7622,-0.956,-2.3458,0.0,0.0,0.0,0.0,0.3828,0.0733,-0.4165
887359,VERICEL CORP,2020,0.9588,-0.9691,-2.6165,-0.9546,-2.3218,0.1347,0.1457,0.0179,0.024,0.2871,0.0412,-0.2948
887359,VERICEL CORP,2021,0.9418,-0.9746,-2.7658,-0.9527,-2.2906,0.0689,-0.1492,0.0109,0.0312,0.3413,0.0582,-0.4752
887359,VERICEL CORP,2022,0.6685,-0.984,-3.1171,-0.9595,-2.41,0.5604,-0.3514,0.0514,-0.1194,0.8143,0.3315,-0.7071
887733,CENTRAL GARDEN & PET CO,2020,0.9868,0.75,1.9594,0.8208,2.2389,0.0,0.0,0.0,0.0,0.1623,0.0132,-0.2795
887936,"FTI CONSULTING, INC",2020,0.9795,0.9301,2.9892,0.788,2.0994,0.0,0.0,0.0,0.0,0.2024,0.0205,0.8898
887936,"FTI CONSULTING, INC",2021,0.9748,0.9306,2.9944,0.757,1.9836,0.0065,0.0052,0.026,-0.1157,0.2246,0.0252,1.0108
888981,NOCOPI TECHNOLOGIES INC/MD/,2021,0.7007,-0.9715,-2.6783,-0.7803,-1.0691,0.0,0.0,0.0,0.0,0.7737,0.2993,-1.6092
888981,NOCOPI TECHNOLOGIES INC/MD/,2022,0.6669,-0.9515,-2.2708,-0.8053,-1.1704,0.1748,0.4074,0.0719,-0.1014,0.8162,0.3331,-1.1004
889971,LIGHTPATH TECHNOLOGIES INC,2020,0.8919,0.9623,3.4643,0.9506,3.2569,0.0,0.0,0.0,0.0,0.4649,0.1081,0.2074
889971,LIGHTPATH TECHNOLOGIES INC,2021,0.8636,0.9658,3.5391,0.9756,3.7966,0.0956,0.0749,0.2129,0.5397,0.5223,0.1364,-0.2574
889971,LIGHTPATH TECHNOLOGIES INC,2022,0.8182,0.9473,3.2073,0.9797,3.936,0.1163,-0.3318,0.0584,0.1394,0.603,0.1818,-0.7287
889971,LIGHTPATH TECHNOLOGIES INC,2023,0.9606,0.9385,3.0882,0.968,3.5903,0.083,-0.1191,0.2838,-0.3457,0.2808,0.0394,-0.5021
890564,ASGN INC,2019,0.7958,0.9624,3.4662,-0.0939,0.3588,0.0,0.0,0.0,0.0,0.6391,0.2042,3.1074
890564,ASGN INC,2020,0.8488,0.9562,3.3487,0.2097,0.8192,0.061,-0.1176,0.2365,0.4604,0.55,0.1512,2.5294
890564,ASGN INC,2021,0.8919,0.607,1.5563,0.8855,2.6008,0.394,-1.7924,0.3906,1.7816,0.4649,0.1081,-1.0445
890564,ASGN INC,2022,0.9739,0.6637,1.699,0.844,2.3523,0.047,0.1427,0.2412,-0.2485,0.2286,0.0261,-0.6533
892537,MANTECH INTERNATIONAL CORP,2019,0.9951,0.6865,1.7621,0.6463,1.6533,0.0,0.0,0.0,0.0,0.0986,0.0049,0.1088
892537,MANTECH INTERNATIONAL CORP,2020,0.9837,0.837,2.3164,0.5694,1.4698,0.1237,0.5543,0.0429,-0.1834,0.1807,0.0163,0.8465
892537,MANTECH INTERNATIONAL CORP,2021,0.977,0.8512,2.391,0.5216,1.3677,0.016,0.0746,0.0239,-0.1021,0.2146,0.023,1.0233
893538,SM ENERGY CO,2019,0.9255,0.7827,2.0786,-0.1731,0.2377,0.0,0.0,0.0,0.0,0.3861,0.0745,1.8409
893538,SM ENERGY CO,2020,0.9582,0.6683,1.7115,-0.0834,0.3745,0.0793,-0.367,0.0384,0.1368,0.2893,0.0418,1.337
