CIK,Company_Name,Date,Risk_Score_100
922224,PPL CORP,20221231,100.0
922521,FALCONSTOR SOFTWARE INC,20171231,100.0
922521,FALCONSTOR SOFTWARE INC,20181231,100.0
924168,"ENERGY FOCUS, INC/DE",20171231,100.0
924168,"ENERGY FOCUS, INC/DE",20181231,100.0
924168,"ENERGY FOCUS, INC/DE",20191231,100.0
924168,"ENERGY FOCUS, INC/DE",20201231,100.0
924168,"ENERGY FOCUS, INC/DE",20211231,100.0
924168,"ENERGY FOCUS, INC/DE",20221231,100.0
924515,GUIDED THERAPEUTICS INC,20171231,100.0
924515,GUIDED THERAPEUTICS INC,20181231,100.0
924515,GUIDED THERAPEUTICS INC,20201231,100.0
924515,GUIDED THERAPEUTICS INC,20211231,100.0
924515,GUIDED THERAPEUTICS INC,20221231,100.0
924719,SMITH MIDLAND CORP,20171231,100.0
924719,SMITH MIDLAND CORP,20201231,100.0
924719,SMITH MIDLAND CORP,20211231,100.0
924719,SMITH MIDLAND CORP,20221231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20171231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20181231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20191231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20201231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20211231,100.0
925528,HUDSON TECHNOLOGIES INC /NY,20221231,100.0
925660,FLEXPOINT SENSOR SYSTEMS INC,20181231,100.0
925660,FLEXPOINT SENSOR SYSTEMS INC,20201231,100.0
926423,MITCHAM INDUSTRIES INC,20180131,100.0
926617,ASPIRA WOMEN'S HEALTH INC.,20191231,100.0
926617,ASPIRA WOMEN'S HEALTH INC.,20201231,100.0
926617,ASPIRA WOMEN'S HEALTH INC.,20211231,100.0
926617,ASPIRA WOMEN'S HEALTH INC.,20221231,100.0
926617,"VERMILLION, INC.",20171231,100.0
927066,DAVITA INC.,20171231,100.0
927066,DAVITA INC.,20191231,100.0
927066,DAVITA INC.,20201231,100.0
927066,DAVITA INC.,20211231,100.0
927066,DAVITA INC.,20221231,100.0
927761,MYMETICS CORP,20201231,100.0
927761,MYMETICS CORP,20211231,100.0
927761,MYMETICS CORP,20221231,100.0
928054,FLOTEK INDUSTRIES INC/CN/,20201231,100.0
928054,FLOTEK INDUSTRIES INC/CN/,20211231,100.0
928054,FLOTEK INDUSTRIES INC/CN/,20221231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20171231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20181231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20191231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20201231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20211231,100.0
928340,CONSOLIDATED WATER CO. LTD.,20221231,100.0
928465,AMCON DISTRIBUTING CO,20180930,100.0
928465,AMCON DISTRIBUTING CO,20190930,100.0
929008,WESCO INTERNATIONAL INC,20171231,100.0
929008,WESCO INTERNATIONAL INC,20181231,100.0
929008,WESCO INTERNATIONAL INC,20191231,100.0
930775,ENCISION INC,20190331,100.0
930775,ENCISION INC,20210331,100.0
930775,ENCISION INC,20220331,99.0
930775,ENCISION INC,20230331,100.0
933738,ENGLOBAL CORP,20211231,100.0
933738,ENGLOBAL CORP,20221231,100.0
933972,374WATER INC.,20201231,100.0
933972,374WATER INC.,20211231,100.0
933972,374WATER INC.,20221231,100.0
933972,"POWERVERDE, INC.",20171231,100.0
934549,ACACIA RESEARCH CORP,20171231,100.0
934549,ACACIA RESEARCH CORP,20181231,100.0
934549,ACACIA RESEARCH CORP,20201231,100.0
934612,"BURLINGTON NORTHERN SANTA FE, LLC",20171231,100.0
934612,"BURLINGTON NORTHERN SANTA FE, LLC",20181231,100.0
934796,NETWORK CN INC,20221231,100.0
935703,"DOLLAR TREE, INC.",20200131,100.0
935703,"DOLLAR TREE, INC.",20210131,100.0
935703,"DOLLAR TREE, INC.",20220131,100.0
935703,"DOLLAR TREE, INC.",20230131,100.0
936395,CIENA CORP,20181031,100.0
936395,CIENA CORP,20191031,100.0
936395,CIENA CORP,20201031,100.0
936395,CIENA CORP,20211031,100.0
936395,CIENA CORP,20221031,100.0
936395,CIENA CORP,20231031,100.0
936446,AMERINAC HOLDING CORP.,20171231,100.0
936446,AMERINAC HOLDING CORP.,20181231,100.0
936446,AMERINAC HOLDING CORP.,20191231,100.0
936468,LOCKHEED MARTIN CORP,20171231,99.0
936468,LOCKHEED MARTIN CORP,20181231,100.0
936468,LOCKHEED MARTIN CORP,20191231,100.0
936468,LOCKHEED MARTIN CORP,20201231,99.0
936468,LOCKHEED MARTIN CORP,20211231,100.0
936468,LOCKHEED MARTIN CORP,20221231,99.0
937556,MASIMO CORP,20171231,100.0
937556,MASIMO CORP,20181231,100.0
937556,MASIMO CORP,20191231,100.0
937556,MASIMO CORP,20201231,100.0
941685,IMAGEWARE SYSTEMS INC,20171231,100.0
941685,IMAGEWARE SYSTEMS INC,20181231,100.0
941685,IMAGEWARE SYSTEMS INC,20201231,100.0
942126,TAITRON COMPONENTS INC,20171231,100.0
942126,TAITRON COMPONENTS INC,20181231,100.0
942126,TAITRON COMPONENTS INC,20191231,99.0
942126,TAITRON COMPONENTS INC,20201231,100.0
942126,TAITRON COMPONENTS INC,20211231,100.0
942126,TAITRON COMPONENTS INC,20221231,100.0
943184,"EVER-GLORY INTERNATIONAL GROUP, INC.",20171231,100.0
943184,"EVER-GLORY INTERNATIONAL GROUP, INC.",20181231,100.0
943184,"EVER-GLORY INTERNATIONAL GROUP, INC.",20191231,100.0
943184,"EVER-GLORY INTERNATIONAL GROUP, INC.",20201231,100.0
943819,RESMED INC,20200630,100.0
944075,"SOCKET MOBILE, INC.",20171231,100.0
944075,"SOCKET MOBILE, INC.",20181231,100.0
944075,"SOCKET MOBILE, INC.",20191231,100.0
944075,"SOCKET MOBILE, INC.",20201231,99.0
944696,"CAPITAL FINANCIAL HOLDINGS, INC",20171231,100.0
944696,"CAPITAL FINANCIAL HOLDINGS, INC",20181231,100.0
945384,CICERO INC,20171231,100.0
945384,CICERO INC,20181231,100.0
945384,CICERO INC,20191231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20171231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20181231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20191231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20201231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20211231,100.0
945617,"AMERICAN CANNABIS COMPANY, INC.",20221231,100.0
945764,DENBURY INC,20191231,100.0
945764,DENBURY INC,20200930,100.0
945764,DENBURY INC,20201231,100.0
945764,DENBURY INC,20211231,100.0
945764,DENBURY INC,20221231,100.0
945828,AMERITYRE CORP,20180630,100.0
945828,AMERITYRE CORP,20190630,100.0
945828,AMERITYRE CORP,20200630,98.0
945828,AMERITYRE CORP,20210630,100.0
945828,AMERITYRE CORP,20220630,100.0
945841,POOL CORP,20171231,100.0
945841,POOL CORP,20181231,100.0
945841,POOL CORP,20191231,100.0
945841,POOL CORP,20201231,97.0
945841,POOL CORP,20211231,100.0
945841,POOL CORP,20221231,100.0
945989,ASTEA INTERNATIONAL INC,20171231,100.0
945989,ASTEA INTERNATIONAL INC,20181231,100.0
948320,"CONVERSION LABS, INC.",20171231,100.0
948320,"CONVERSION LABS, INC.",20181231,100.0
949157,CENTURY ALUMINUM CO,20171231,100.0
949157,CENTURY ALUMINUM CO,20181231,98.0
949158,CRAY INC,20171231,100.0
949158,CRAY INC,20181231,100.0
949852,THANKSGIVING COFFEE CO INC,20171231,100.0
949852,THANKSGIVING COFFEE CO INC,20181231,100.0
949870,BOSTON BEER CO INC,20171231,100.0
949870,BOSTON BEER CO INC,20181231,100.0
949870,BOSTON BEER CO INC,20191231,100.0
949870,BOSTON BEER CO INC,20201231,100.0
949870,BOSTON BEER CO INC,20211231,100.0
949870,BOSTON BEER CO INC,20221231,100.0
1000228,HENRY SCHEIN INC,20171231,100.0
1000228,HENRY SCHEIN INC,20181231,100.0
1000683,BLONDER TONGUE LABORATORIES INC,20171231,100.0
1000683,BLONDER TONGUE LABORATORIES INC,20201231,100.0
1000694,NOVAVAX INC,20171231,100.0
1000694,NOVAVAX INC,20181231,100.0
1000694,NOVAVAX INC,20191231,100.0
1000694,NOVAVAX INC,20201231,100.0
1000694,NOVAVAX INC,20211231,100.0
1000694,NOVAVAX INC,20221231,100.0
1001115,GEOSPACE TECHNOLOGIES CORP,20180930,100.0
1001115,GEOSPACE TECHNOLOGIES CORP,20190930,100.0
1001115,GEOSPACE TECHNOLOGIES CORP,20200930,100.0
1001115,GEOSPACE TECHNOLOGIES CORP,20210930,100.0
1001115,GEOSPACE TECHNOLOGIES CORP,20220930,98.0
1001463,"ACACIA DIVERSIFIED HOLDINGS, INC.",20171231,100.0
1001463,"ACACIA DIVERSIFIED HOLDINGS, INC.",20181231,100.0
1001463,"ACACIA DIVERSIFIED HOLDINGS, INC.",20191231,100.0
1001614,"RILEY EXPLORATION PERMIAN, INC.",20191231,100.0
1001614,"RILEY EXPLORATION PERMIAN, INC.",20200930,100.0
1001614,"RILEY EXPLORATION PERMIAN, INC.",20201231,100.0
1001614,TENGASCO INC,20171231,100.0
1001907,ASTROTECH CORP,20180630,100.0
1001907,ASTROTECH CORP,20190630,100.0
1001907,ASTROTECH CORP,20200630,100.0
1001907,ASTROTECH CORP,20210630,100.0
1002135,WESTELL TECHNOLOGIES INC,20180331,100.0
1002135,WESTELL TECHNOLOGIES INC,20190331,100.0
1002135,WESTELL TECHNOLOGIES INC,20200331,100.0
1002135,WESTELL TECHNOLOGIES INC,20210331,99.0
1002517,"NUANCE COMMUNICATIONS, INC.",20180930,100.0
1002517,"NUANCE COMMUNICATIONS, INC.",20190930,100.0
1002517,"NUANCE COMMUNICATIONS, INC.",20200930,100.0
1002517,"NUANCE COMMUNICATIONS, INC.",20210930,100.0
1003078,MSC INDUSTRIAL DIRECT CO INC,20180831,100.0
1003078,MSC INDUSTRIAL DIRECT CO INC,20190831,100.0
1004724,"REGIONAL HEALTH PROPERTIES, INC",20171231,100.0
1004724,"REGIONAL HEALTH PROPERTIES, INC",20181231,100.0
1005101,CONCIERGE TECHNOLOGIES INC,20190630,100.0
1005101,"MARYGOLD COMPANIES, INC.",20210630,100.0
1005101,"MARYGOLD COMPANIES, INC.",20230630,100.0
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,20180930,99.0
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,20190930,99.0
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,20200930,97.0
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,20210930,100.0
1005276,MOHEGAN TRIBAL GAMING AUTHORITY,20220930,100.0
1005284,UNIVERSAL DISPLAY CORP PA,20171231,100.0
1005284,UNIVERSAL DISPLAY CORP PA,20181231,100.0
1005731,IDT CORP,20180731,100.0
1005731,IDT CORP,20190731,100.0
1005731,IDT CORP,20200731,100.0
1005731,IDT CORP,20210731,100.0
1005731,IDT CORP,20220731,100.0
1005731,IDT CORP,20230731,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20171231,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20181231,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20191231,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20201231,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20211231,100.0
1006281,"PROTALIX BIOTHERAPEUTICS, INC.",20221231,100.0
1006655,EVOLUTION PETROLEUM CORP,20180630,100.0
1006655,EVOLUTION PETROLEUM CORP,20190630,100.0
1007019,COFFEE HOLDING CO INC,20171031,100.0
1008586,STREAMLINE HEALTH SOLUTIONS INC.,20180131,100.0
1009759,CAPSTONE TURBINE CORP,20180331,100.0
1009829,JAKKS PACIFIC INC,20171231,100.0
1009829,JAKKS PACIFIC INC,20181231,100.0
1009891,AIR INDUSTRIES GROUP,20171231,100.0
1009891,AIR INDUSTRIES GROUP,20181231,100.0
1009891,AIR INDUSTRIES GROUP,20201231,100.0
1009891,AIR INDUSTRIES GROUP,20211231,100.0
1009891,AIR INDUSTRIES GROUP,20221231,100.0
1011395,GEOSPATIAL CORP,20171231,100.0
1011395,GEOSPATIAL CORP,20181231,100.0
1011432,"CYNERGISTEK, INC",20201231,100.0
1011432,"CYNERGISTEK, INC",20211231,100.0
1011452,"MEDICAL INFORMATION TECHNOLOGY, INC.",20161231,100.0
1011452,"MEDICAL INFORMATION TECHNOLOGY, INC.",20171231,100.0
1011452,"MEDICAL INFORMATION TECHNOLOGY, INC.",20181231,100.0
1011452,"MEDICAL INFORMATION TECHNOLOGY, INC.",20191231,100.0
1011509,GOLDEN MINERALS CO,20171231,100.0
1011509,GOLDEN MINERALS CO,20181231,100.0
1011509,GOLDEN MINERALS CO,20191231,100.0
1011509,GOLDEN MINERALS CO,20201231,100.0
1011509,GOLDEN MINERALS CO,20211231,100.0
1011509,GOLDEN MINERALS CO,20221231,100.0
1011662,GLOBAL DIGITAL SOLUTIONS INC,20181231,100.0
1012019,RUSH ENTERPRISES INC TX,20171231,100.0
1012019,RUSH ENTERPRISES INC TX,20181231,100.0
1012019,RUSH ENTERPRISES INC TX,20191231,100.0
1012019,RUSH ENTERPRISES INC TX,20201231,100.0
1012019,RUSH ENTERPRISES INC TX,20211231,100.0
1012019,RUSH ENTERPRISES INC TX,20221231,100.0
1012100,SEALED AIR CORP/DE,20171231,100.0
1012100,SEALED AIR CORP/DE,20181231,100.0
1012100,SEALED AIR CORP/DE,20191231,100.0
1012100,SEALED AIR CORP/DE,20201231,100.0
1012100,SEALED AIR CORP/DE,20211231,100.0
1012100,SEALED AIR CORP/DE,20221231,100.0
1013462,ANSYS INC,20171231,100.0
1013462,ANSYS INC,20181231,100.0
1013462,ANSYS INC,20191231,100.0
1013462,ANSYS INC,20201231,100.0
1013462,ANSYS INC,20211231,100.0
1013462,ANSYS INC,20221231,100.0
1013934,"STRATEGIC EDUCATION, INC.",20171231,100.0
1013934,"STRATEGIC EDUCATION, INC.",20181231,100.0
1013934,"STRATEGIC EDUCATION, INC.",20191231,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20180731,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20190731,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20200731,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20210731,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20220731,100.0
1014052,"DIGERATI TECHNOLOGIES, INC.",20230731,100.0
1014111,"GLASSBRIDGE ENTERPRISES, INC.",20191231,100.0
1014763,"AINOS, INC.",20201231,100.0
1014763,"AINOS, INC.",20211231,100.0
1014763,"AINOS, INC.",20221231,100.0
1014763,AMARILLO BIOSCIENCES INC,20181231,100.0
1016125,ULTIMATE SOFTWARE GROUP INC,20171231,100.0
1016125,ULTIMATE SOFTWARE GROUP INC,20181231,100.0
1016708,"RENOVACARE, INC.",20191231,100.0
1017491,"SEELOS THERAPEUTICS, INC.",20181231,100.0
1017491,"SEELOS THERAPEUTICS, INC.",20191231,100.0
1017655,PAID INC,20171231,100.0
1017655,PAID INC,20201231,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20180131,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20190131,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20200131,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20210131,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20220131,100.0
1018840,ABERCROMBIE & FITCH CO /DE/,20230131,100.0
1019737,NAVIGANT CONSULTING INC,20171231,100.0
1019737,NAVIGANT CONSULTING INC,20181231,100.0
1019787,PURADYN FILTER TECHNOLOGIES INC,20191231,100.0
1021096,"TROIKA MEDIA GROUP, INC.",20200630,100.0
1021096,"TROIKA MEDIA GROUP, INC.",20210630,100.0
1021096,"TROIKA MEDIA GROUP, INC.",20220630,100.0
1021162,TRIUMPH GROUP INC,20180331,100.0
1021162,TRIUMPH GROUP INC,20190331,100.0
1021162,TRIUMPH GROUP INC,20200331,100.0
1021162,TRIUMPH GROUP INC,20210331,100.0
1021162,TRIUMPH GROUP INC,20220331,100.0
1021162,TRIUMPH GROUP INC,20230331,100.0
1021270,FAMOUS DAVES OF AMERICA INC,20171231,100.0
1021635,OGE ENERGY CORP.,20181231,100.0
1021635,OGE ENERGY CORP.,20191231,100.0
1021635,OGE ENERGY CORP.,20201231,100.0
1021635,OGE ENERGY CORP.,20211231,100.0
1021635,OGE ENERGY CORP.,20221231,100.0
1022079,QUEST DIAGNOSTICS INC,20171231,100.0
1022079,QUEST DIAGNOSTICS INC,20181231,100.0
1022408,EPLUS INC,20180331,100.0
1022408,EPLUS INC,20190331,100.0
1022408,EPLUS INC,20200331,100.0
1022408,EPLUS INC,20210331,100.0
1022408,EPLUS INC,20220331,100.0
1022408,EPLUS INC,20230331,100.0
1022652,INSEEGO CORP.,20171231,100.0
1022652,INSEEGO CORP.,20181231,100.0
1022652,INSEEGO CORP.,20191231,100.0
1022652,INSEEGO CORP.,20201231,100.0
1023024,ANI PHARMACEUTICALS INC,20171231,100.0
1023024,ANI PHARMACEUTICALS INC,20181231,100.0
1023024,ANI PHARMACEUTICALS INC,20191231,100.0
1023128,LITHIA MOTORS INC,20171231,100.0
1023128,LITHIA MOTORS INC,20181231,100.0
1023364,"AUTOWEB, INC.",20171231,100.0
1023364,"AUTOWEB, INC.",20191231,100.0
1023364,"AUTOWEB, INC.",20201231,100.0
1023459,"SIMULATIONS PLUS, INC.",20200831,100.0
1023459,"SIMULATIONS PLUS, INC.",20210831,100.0
1023459,"SIMULATIONS PLUS, INC.",20220831,100.0
1023459,"SIMULATIONS PLUS, INC.",20230831,100.0
1023994,SAFE & GREEN HOLDINGS CORP.,20211231,100.0
1023994,SAFE & GREEN HOLDINGS CORP.,20221231,100.0
1023994,"SG BLOCKS, INC.",20181231,100.0
1023994,"SG BLOCKS, INC.",20191231,100.0
1023994,"SG BLOCKS, INC.",20201231,100.0
1025362,GOLDEN QUEEN MINING CO LTD,20171231,98.0
1025362,GOLDEN QUEEN MINING CO LTD,20181231,100.0
1025561,SHARPLINK GAMING LTD.,20211231,100.0
1025561,SHARPLINK GAMING LTD.,20221231,100.0
1026655,CORE MOLDING TECHNOLOGIES INC,20171231,100.0
1026655,CORE MOLDING TECHNOLOGIES INC,20181231,100.0
1026655,CORE MOLDING TECHNOLOGIES INC,20191231,100.0
1029199,EURONET WORLDWIDE INC,20171231,100.0
1029199,"EURONET WORLDWIDE, INC.",20191231,100.0
1029199,"EURONET WORLDWIDE, INC.",20211231,100.0
1029199,"EURONET WORLDWIDE, INC.",20221231,100.0
1029744,SONIC FOUNDRY INC,20170930,93.0
1029744,SONIC FOUNDRY INC,20180930,100.0
1029831,HILLMAN COMPANIES INC,20171231,100.0
1029831,HILLMAN COMPANIES INC,20181231,98.0
1030192,"IDAHO STRATEGIC RESOURCES, INC.",20211231,100.0
1030192,"IDAHO STRATEGIC RESOURCES, INC.",20221231,99.0
1030192,NEW JERSEY MINING CO,20171231,98.0
1030192,NEW JERSEY MINING CO,20181231,98.0
1031029,"STARTEK, INC.",20181231,100.0
1031029,"STARTEK, INC.",20191231,100.0
1031029,"STARTEK, INC.",20201231,100.0
1031029,"STARTEK, INC.",20211231,100.0
1031029,"STARTEK, INC.",20221231,100.0
1031296,FIRSTENERGY CORP,20171231,100.0
1031296,FIRSTENERGY CORP,20181231,100.0
1031296,FIRSTENERGY CORP,20191231,100.0
1031296,FIRSTENERGY CORP,20201231,100.0
1031296,FIRSTENERGY CORP,20211231,100.0
1031296,FIRSTENERGY CORP,20221231,100.0
1033905,LUMINEX CORP,20171231,100.0
1033905,LUMINEX CORP,20181231,100.0
1033905,LUMINEX CORP,20191231,100.0
1033905,LUMINEX CORP,20201231,100.0
1034054,SBA COMMUNICATIONS CORP,20171231,100.0
1034054,SBA COMMUNICATIONS CORP,20181231,100.0
1034054,SBA COMMUNICATIONS CORP,20191231,100.0
1034054,SBA COMMUNICATIONS CORP,20201231,100.0
1034054,SBA COMMUNICATIONS CORP,20211231,100.0
1034054,SBA COMMUNICATIONS CORP,20221231,100.0
1034592,OMNICOMM SYSTEMS INC,20171231,99.0
1034592,OMNICOMM SYSTEMS INC,20181231,100.0
1034760,WIDEPOINT CORP,20171231,100.0
1034760,WIDEPOINT CORP,20181231,100.0
1034760,WIDEPOINT CORP,20191231,100.0
1034760,WIDEPOINT CORP,20201231,100.0
1034760,WIDEPOINT CORP,20211231,100.0
1034760,WIDEPOINT CORP,20221231,100.0
1035983,COMFORT SYSTEMS USA INC,20171231,100.0
1035983,COMFORT SYSTEMS USA INC,20181231,100.0
1035983,COMFORT SYSTEMS USA INC,20191231,100.0
1035983,COMFORT SYSTEMS USA INC,20201231,100.0
1035983,COMFORT SYSTEMS USA INC,20211231,100.0
1035983,COMFORT SYSTEMS USA INC,20221231,99.0
1037038,RALPH LAUREN CORP,20180331,100.0
1037038,RALPH LAUREN CORP,20190331,100.0
1037038,RALPH LAUREN CORP,20200331,100.0
1037038,RALPH LAUREN CORP,20210331,100.0
1037038,RALPH LAUREN CORP,20220331,100.0
1037038,RALPH LAUREN CORP,20230331,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20171231,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20181231,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20191231,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20201231,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20211231,100.0
1037646,METTLER TOLEDO INTERNATIONAL INC/,20221231,100.0
1037976,JONES LANG LASALLE INC,20171231,100.0
1037976,JONES LANG LASALLE INC,20181231,100.0
1037976,JONES LANG LASALLE INC,20191231,100.0
1037976,JONES LANG LASALLE INC,20201231,100.0
1037976,JONES LANG LASALLE INC,20211231,100.0
1037976,JONES LANG LASALLE INC,20221231,100.0
1038277,INTERNATIONAL ISOTOPES INC,20171231,100.0
1038277,INTERNATIONAL ISOTOPES INC,20181231,99.0
1038357,PIONEER NATURAL RESOURCES CO,20171231,100.0
1038357,PIONEER NATURAL RESOURCES CO,20181231,100.0
1039466,NOVACCESS GLOBAL INC.,20190930,100.0
1039466,NOVACCESS GLOBAL INC.,20200930,100.0
1039466,XSUNX INC,20170930,100.0
1039684,ONEOK INC /NEW/,20191231,100.0
1039684,ONEOK INC /NEW/,20201231,100.0
1040161,"PIXELWORKS, INC",20171231,100.0
1040161,"PIXELWORKS, INC",20181231,100.0
1040161,"PIXELWORKS, INC",20191231,100.0
1040161,"PIXELWORKS, INC",20201231,100.0
1040161,"PIXELWORKS, INC",20211231,100.0
1040161,"PIXELWORKS, INC",20221231,100.0
1040470,AEHR TEST SYSTEMS,20180531,99.0
1040470,AEHR TEST SYSTEMS,20190531,100.0
1040470,AEHR TEST SYSTEMS,20200531,94.0
1040470,AEHR TEST SYSTEMS,20210531,100.0
1040470,AEHR TEST SYSTEMS,20220531,100.0
1040470,AEHR TEST SYSTEMS,20230531,100.0
1040593,CARRIZO OIL & GAS INC,20171231,100.0
1040593,CARRIZO OIL & GAS INC,20181231,100.0
1040896,"INTELLICHECK, INC.",20171231,100.0
1040896,"INTELLICHECK, INC.",20181231,100.0
1041061,YUM BRANDS INC,20171231,100.0
1041061,YUM BRANDS INC,20181231,100.0
1041061,YUM BRANDS INC,20191231,100.0
1041061,YUM BRANDS INC,20201231,100.0
1041514,NET 1 UEPS TECHNOLOGIES INC,20180630,100.0
1041657,"URBAN ONE, INC.",20171231,100.0
1041657,"URBAN ONE, INC.",20181231,100.0
1041803,PRICESMART INC,20180831,100.0
1041803,PRICESMART INC,20190831,100.0
1041803,PRICESMART INC,20200831,100.0
1041803,PRICESMART INC,20210831,100.0
1042418,"INHIBITOR THERAPEUTICS, INC.",20191231,100.0
1042418,"INHIBITOR THERAPEUTICS, INC.",20201231,100.0
1042893,DRIL-QUIP INC,20171231,100.0
1042893,DRIL-QUIP INC,20181231,100.0
1042893,DRIL-QUIP INC,20191231,100.0
1042893,DRIL-QUIP INC,20201231,100.0
1042893,DRIL-QUIP INC,20211231,100.0
1042893,DRIL-QUIP INC,20221231,100.0
1043894,"ENVIRO TECHNOLOGIES U.S., INC.",20191231,100.0
1043894,"ENVIRO TECHNOLOGIES U.S., INC.",20201231,100.0
1043961,"PRECIPIO, INC.",20171231,100.0
1043961,"PRECIPIO, INC.",20181231,100.0
1043961,"PRECIPIO, INC.",20191231,100.0
1044378,BIOCEPT INC,20171231,100.0
1044378,BIOCEPT INC,20181231,100.0
1045309,W R GRACE & CO,20171231,100.0
1045309,W R GRACE & CO,20181231,100.0
1045309,W R GRACE & CO,20191231,100.0
1045309,W R GRACE & CO,20201231,100.0
1045742,LIVE VENTURES INC,20180930,100.0
1045742,LIVE VENTURES INC,20190930,100.0
1045742,LIVE VENTURES INC,20200930,100.0
1045742,LIVE VENTURES INC,20210930,100.0
1045742,LIVE VENTURES INC,20220930,100.0
1045810,NVIDIA CORP,20200131,100.0
1045810,NVIDIA CORP,20210131,100.0
1045810,NVIDIA CORP,20220131,100.0
1045810,NVIDIA CORP,20230131,100.0
1045942,"TRACK GROUP, INC.",20200930,100.0
1046102,RITCHIE BROS AUCTIONEERS INC,20171231,100.0
1046102,RITCHIE BROS AUCTIONEERS INC,20181231,100.0
1046102,RITCHIE BROS AUCTIONEERS INC,20191231,100.0
1046102,RITCHIE BROS AUCTIONEERS INC,20201231,100.0
1046102,RITCHIE BROS AUCTIONEERS INC,20211231,99.0
1046102,RITCHIE BROS AUCTIONEERS INC,20221231,100.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20171231,99.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20181231,100.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20191231,100.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20201231,100.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20211231,100.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,20221231,100.0
1047122,RAYTHEON CO/,20171231,100.0
1047122,RAYTHEON CO/,20181231,100.0
1047122,RAYTHEON CO/,20191231,100.0
1047127,"AMKOR TECHNOLOGY, INC.",20171231,100.0
1047127,"AMKOR TECHNOLOGY, INC.",20181231,100.0
1047127,"AMKOR TECHNOLOGY, INC.",20191231,100.0
1047335,NATIONAL HEALTHCARE CORP,20171231,100.0
1047335,NATIONAL HEALTHCARE CORP,20181231,100.0
1047335,NATIONAL HEALTHCARE CORP,20191231,100.0
1047335,NATIONAL HEALTHCARE CORP,20201231,100.0
1047335,NATIONAL HEALTHCARE CORP,20211231,100.0
1047335,NATIONAL HEALTHCARE CORP,20221231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20171231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20181231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20191231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20201231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20211231,100.0
1047340,FRESH DEL MONTE PRODUCE INC,20221231,100.0
