CIK,Company_Name,Filing_Year_End,ZF1,ZF2,ZF3,ZF4,ZF5,ZF6,ZF7,ZF8,ZF9,ZF10,ZF11,ZF12,ZF13,ZF14,ZF15,ZF16,ZT1,ZT2,ZT3,ZT4,ZT5,ZT6,ZT7,ZT8,ZT9,ZT10,ZT11,ZT12,ZT13,ZT14,ZT15,ZT16,Alignment_Similarity
0000018255,CATO CORP,2020,-0.2583295,-0.023588734,-0.07124517,-0.06906536,-0.14521891,0.44194165,-0.29303178,0.16829218,-0.32176852,0.44438875,0.12209935,0.2861915,-0.25018746,-0.13879697,0.08717677,0.3240128,-0.25643933,-0.18599996,-0.12792432,-0.32101482,-0.1487508,0.29823166,-0.1340882,0.37156752,-0.115075834,0.4720108,0.1821351,0.2350104,-0.17381938,-0.18326256,-0.011915997,0.35318086,0.8757454
0000018255,CATO CORP,2021,-0.27381647,-0.13908745,-0.24601412,-0.20765348,-0.17293213,0.3608853,-0.20693485,0.3029778,-0.16664276,0.46560496,0.16199934,0.28043193,-0.23353034,-0.100768425,-0.011121185,0.30498704,-0.25749847,-0.18307702,-0.13096045,-0.31708664,-0.14005718,0.29787508,-0.12882727,0.37659284,-0.121045254,0.46880955,0.18301167,0.23615962,-0.17404988,-0.1827098,-0.016526477,0.35786888,0.9692229
0000018255,CATO CORP,2022,-0.26496625,-0.13204965,-0.1941711,-0.21459648,-0.19416682,0.3759133,-0.20972784,0.2798529,-0.19342491,0.46613875,0.16433209,0.28570187,-0.21602543,-0.11418285,0.018439824,0.3223551,-0.26773298,-0.17398915,-0.145827,-0.3144751,-0.15317282,0.30851826,-0.13465399,0.35441598,-0.13613446,0.46232766,0.17386474,0.243327,-0.18376562,-0.16964068,-0.013942584,0.36199477,0.97829133
0000018255,CATO CORP,2023,-0.2418016,-0.15653118,-0.16564901,-0.25438118,-0.20998366,0.37787327,-0.17703727,0.28905892,-0.16607821,0.48033482,0.17985378,0.2752325,-0.17901914,-0.13263518,0.034674134,0.32535496,-0.2861705,-0.15144718,-0.16913438,-0.30169287,-0.19549833,0.33520418,-0.16870753,0.30816126,-0.14785431,0.4570317,0.16969526,0.24407943,-0.19311097,-0.15382789,-0.0009685266,0.34852856,0.9944431
0000018926,"LUMEN TECHNOLOGIES, INC.",2021,-0.24216591,-0.13846207,-0.16378634,-0.4262145,-0.25802904,0.19576469,-0.119523995,0.29328036,0.12726542,0.522521,0.12947941,-0.08022316,-0.16990902,-0.3894347,-0.010915858,0.12419347,-0.26396614,-0.19764176,-0.14760062,-0.3294271,-0.13947435,0.30653498,-0.10690217,0.36475357,-0.0859758,0.47725183,0.18793447,0.22423136,-0.17286535,-0.19037743,-0.016569044,0.34044206,0.8623706
0000018926,"LUMEN TECHNOLOGIES, INC.",2022,-0.2790607,-0.19578086,-0.1805693,-0.38476512,-0.19482666,0.2508776,-0.11004469,0.35721007,-0.002285212,0.50290537,0.16777913,0.13926363,-0.14972444,-0.2580239,-0.042423658,0.2669887,-0.2639976,-0.19749081,-0.14846028,-0.3267402,-0.13770588,0.30969015,-0.10709322,0.3678577,-0.08911844,0.4732324,0.18665509,0.23112908,-0.17068835,-0.18338472,-0.018851602,0.3428882,0.97949284
0000019584,CHEMED CORP,2019,-0.29794732,-0.17167926,-0.15144785,-0.28732473,-0.20585372,0.33857608,-0.16100658,0.31698927,-0.12795156,0.4615936,0.19516245,0.24085803,-0.16448645,-0.17618908,0.018052462,0.32997188,-0.26665348,-0.1602271,-0.19347641,-0.2596967,-0.113559686,0.32216406,-0.11763785,0.3436033,-0.267839,0.40136835,0.20769988,0.35514516,-0.13334616,0.010549203,-0.011659605,0.36004212,0.9554705
0000019584,CHEMED CORP,2020,-0.3023634,-0.18299216,-0.16405323,-0.28218883,-0.19316082,0.33334932,-0.12856312,0.34483418,-0.10224068,0.45788774,0.20654073,0.22661859,-0.1603438,-0.18332565,0.016056528,0.33311948,-0.2644327,-0.15810421,-0.19031245,-0.25755423,-0.104772374,0.32524103,-0.11766657,0.3421522,-0.27383024,0.39528912,0.20707062,0.35758248,-0.13382459,0.008809423,-0.015993975,0.3669203,0.9491695
0000019584,CHEMED CORP,2021,-0.27694878,-0.22234587,-0.1974014,-0.34104463,-0.15164222,0.2704477,-0.089934155,0.39799866,-0.08830438,0.44005644,0.18779683,0.27318946,-0.12488761,-0.124694034,-0.051723823,0.33284566,-0.2657556,-0.15467027,-0.19184493,-0.25592074,-0.10564662,0.3267744,-0.1157288,0.34353366,-0.2749861,0.39469197,0.2044835,0.35444224,-0.13690373,0.0072827926,-0.016172148,0.3686472,0.9576006
0000019584,CHEMED CORP,2022,-0.2778732,-0.22796644,-0.20172317,-0.3456567,-0.15147482,0.26770705,-0.08738911,0.39861116,-0.08423626,0.43868056,0.19060707,0.27361593,-0.12762041,-0.12072707,-0.05446495,0.32395393,-0.29240298,-0.1128839,-0.22196037,-0.23041825,-0.16961844,0.31937295,-0.15469769,0.32257795,-0.2877731,0.39774147,0.18360896,0.33275837,-0.1585086,0.0047956835,-0.007992386,0.36052382,0.94634414
0000019745,CHESAPEAKE UTILITIES CORP,2019,0.02256916,0.2241983,0.008208052,0.35946688,-0.27846214,0.37041035,-0.31580988,-0.11364227,-0.50854623,0.0268386,0.2145152,0.19726457,-0.119384825,0.20479009,0.21701507,0.21210723,0.0076011363,0.27288246,-0.009700909,0.2580484,-0.370493,0.4320523,-0.3737419,-0.15230829,-0.419009,0.09327349,0.22489445,0.056582954,-0.18194366,0.05529315,0.27910897,0.14095737,0.95108414
0000019745,CHESAPEAKE UTILITIES CORP,2020,0.009867124,0.20960842,0.00029294958,0.3406911,-0.2760525,0.38039824,-0.32136914,-0.10170252,-0.5088142,0.048366383,0.21244325,0.2155256,-0.12614302,0.19878697,0.20893385,0.23123775,-0.037585262,0.2884699,-0.02322226,0.22926822,-0.3357827,0.4101651,-0.35459957,-0.10873407,-0.4738234,0.13910565,0.25492382,0.072299,-0.17067432,0.07778124,0.2584422,0.1663596,0.9589458
0000019745,CHESAPEAKE UTILITIES CORP,2021,0.04826769,0.25585395,0.028431362,0.37383053,-0.3015833,0.3656069,-0.3271053,-0.13310868,-0.48764777,0.026807861,0.21238169,0.14537495,-0.123949915,0.18313983,0.23313923,0.18519741,-0.059384484,0.26782128,-0.001991759,0.23531717,-0.2886147,0.4418737,-0.35588574,-0.11541035,-0.48646638,0.10201999,0.24669346,0.10364815,-0.16461761,0.103303134,0.24253647,0.18865146,0.9721626
0000019745,CHESAPEAKE UTILITIES CORP,2022,0.06431272,0.27452502,0.04266971,0.38663146,-0.31058407,0.35780632,-0.32780004,-0.14467533,-0.4768998,0.017203804,0.21135321,0.11362306,-0.12228262,0.17414223,0.24228826,0.16441327,-0.035641238,0.2821231,0.0038012287,0.25133327,-0.29648283,0.45158342,-0.3521544,-0.1389323,-0.46867386,0.07970509,0.248913,0.06652574,-0.16584451,0.091422066,0.26453793,0.15024881,0.9717386
0000020212,CHURCHILL DOWNS INC,2019,-0.27693644,-0.18909155,-0.18390515,-0.41258627,-0.20589963,0.22658207,-0.11174205,0.34378397,0.04744691,0.5186637,0.15941104,0.080503024,-0.14561118,-0.29848692,-0.041828733,0.20950349,-0.21117139,-0.11140906,-0.18874629,-0.3546162,-0.29258016,0.25140995,-0.18131621,0.28875276,0.13108175,0.53942984,0.17613763,-0.08645111,-0.10366709,-0.38926724,0.020027872,0.08491662,0.9526648
0000020212,CHURCHILL DOWNS INC,2020,-0.27945986,-0.18896633,-0.17840274,-0.4078269,-0.20011228,0.22985291,-0.110114865,0.34657747,0.040680617,0.51865876,0.16010092,0.08615185,-0.14242981,-0.29783848,-0.038641557,0.2207298,-0.22104499,-0.11557298,-0.20034555,-0.34857494,-0.28323126,0.26912677,-0.18463323,0.30073488,0.098325275,0.53776073,0.18457997,-0.048978344,-0.109983854,-0.3700518,0.012548229,0.120182574,0.9647792
0000021344,COCA COLA CO,2020,-0.27670258,-0.20466714,-0.18734059,-0.24392636,-0.063405655,0.28704023,-0.09774363,0.3709308,-0.2262377,0.35532412,0.19031364,0.40429902,-0.12646215,0.01338948,-0.04304291,0.39781195,-0.24915038,-0.20364712,-0.14188378,-0.2871497,-0.1160345,0.3313306,-0.11325445,0.35429057,-0.1554978,0.4310909,0.19601871,0.31317222,-0.1631332,-0.10106192,-0.016202997,0.3855724,0.9778305
0000021344,COCA COLA CO,2021,-0.28085455,-0.19585231,-0.17872177,-0.23241296,-0.071627416,0.3008663,-0.103787504,0.3604411,-0.23222384,0.35508436,0.19571474,0.40200093,-0.13203453,0.007762767,-0.028580021,0.40278122,-0.25044662,-0.20264119,-0.14472288,-0.285181,-0.109007396,0.3329862,-0.10894129,0.3572388,-0.15739195,0.42698663,0.19426307,0.31293654,-0.16459404,-0.101144835,-0.019420452,0.3888883,0.9803605
0000021344,COCA COLA CO,2022,-0.28178293,-0.21773197,-0.18278362,-0.2969834,-0.08343296,0.27492705,-0.09087064,0.39090648,-0.16934076,0.39687392,0.18406539,0.354042,-0.13057521,-0.044336416,-0.048211254,0.37579253,-0.25088546,-0.20332897,-0.14354263,-0.29363114,-0.11241093,0.32959378,-0.10787253,0.36332116,-0.14590837,0.4344443,0.19208883,0.30181348,-0.16431986,-0.1133799,-0.01902832,0.3817647,0.99043137
0000021510,COHERENT INC,2020,-0.27320564,-0.17538492,-0.17787376,-0.40768594,-0.20523986,0.2317164,-0.11254704,0.33343816,0.054423425,0.52900803,0.15628804,0.057376057,-0.14993443,-0.32046965,-0.028795287,0.20136647,-0.2815616,-0.115544684,-0.16004574,-0.3756396,-0.24873042,0.26849297,-0.17171597,0.30387545,0.013202629,0.5194853,0.13326146,0.020663112,-0.19130193,-0.3415218,0.017154437,0.20764877,0.98970616
0000021510,COHERENT INC,2021,-0.26436332,-0.17163503,-0.18140456,-0.4250886,-0.21276094,0.22040716,-0.111706264,0.32955924,0.07130201,0.5294837,0.15049154,0.033855636,-0.14777276,-0.3307518,-0.031215372,0.17513603,-0.28002158,-0.116177015,-0.15886363,-0.38085383,-0.25242543,0.2589523,-0.16836244,0.3047358,0.0318518,0.5232225,0.12793446,0.003968206,-0.18668245,-0.35100195,0.01841871,0.1904405,0.98985493
0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,2020,-0.27088037,-0.2251901,-0.1843399,-0.41399154,-0.15878563,0.22289675,-0.08141188,0.41095424,-0.010788804,0.47707474,0.16024022,0.18142186,-0.089884244,-0.21076897,-0.065514304,0.2775493,-0.28193483,-0.123856224,-0.17825057,-0.36467284,-0.23065853,0.27233675,-0.16916472,0.32528618,0.012042086,0.521176,0.1554675,0.04309563,-0.15954109,-0.32901272,-0.009638837,0.21684551,0.9586133
0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,2021,-0.21203382,-0.1271629,-0.21324702,-0.42042878,-0.16168396,0.27554572,-0.16327685,0.38744235,0.0036126543,0.5322747,0.14004043,0.10256808,-0.009204253,-0.26369008,-0.05295836,0.22785044,-0.2780929,-0.11903007,-0.17405291,-0.3714815,-0.2356379,0.26496354,-0.16524003,0.31947258,0.031441715,0.5196476,0.1423036,0.01112325,-0.17039394,-0.3518288,-0.000649929,0.20221531,0.9674941
0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,2022,-0.23563422,-0.17798217,-0.15913178,-0.43046376,-0.08253844,0.22235711,-0.14050727,0.40026706,-0.17862508,0.41919205,0.11106703,0.3185393,0.017506031,-0.07329234,-0.08466746,0.36288682,-0.27214673,-0.121715315,-0.1714566,-0.37762123,-0.25285962,0.26333487,-0.17499377,0.3046589,0.0573438,0.5210566,0.13712856,-0.0038642762,-0.16395475,-0.36018345,0.005897992,0.17929794,0.8118578
0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,2023,-0.18956153,-0.21497735,-0.1592993,-0.46108782,-0.09649614,0.2178889,-0.051890668,0.45884553,-0.033861343,0.46843478,0.116245046,0.188135,0.053365212,-0.20181368,-0.087873526,0.29844624,-0.24799283,-0.107246675,-0.19530761,-0.33525118,-0.28287148,0.30432832,-0.21445353,0.30400705,0.024063217,0.52048963,0.18300782,0.025611265,-0.1304473,-0.32578108,-0.00085977296,0.19138914,0.88505775
0000024545,MOLSON COORS BEVERAGE CO,2020,-0.2507937,-0.21541798,-0.19873683,-0.36465952,-0.059243906,0.23613417,-0.06843773,0.45608696,-0.10873389,0.4306445,0.14263766,0.28739673,-0.026992131,-0.09601808,-0.074624404,0.3612748,-0.23275031,-0.20689292,-0.12748048,-0.27461734,-0.10542012,0.31923056,-0.10431675,0.37370664,-0.15725552,0.42929655,0.21060474,0.3216373,-0.15920645,-0.10135492,-0.01785284,0.3937366,0.9696858
0000025445,CRANE CO /DE/,2019,-0.28702173,-0.19037049,-0.17945735,-0.21801972,-0.070944026,0.307313,-0.10631214,0.3560742,-0.24365792,0.34533602,0.2036851,0.40767178,-0.12917791,0.01199116,-0.022537842,0.40053186,-0.2445911,-0.19814092,-0.15264492,-0.33379254,-0.15758146,0.3035342,-0.12398137,0.38323557,-0.06714358,0.48957586,0.19475417,0.21297655,-0.14029765,-0.1977982,-0.015517881,0.31695798,0.91716456
0000026058,CTS CORP,2019,-0.28136092,-0.19116838,-0.18223761,-0.3668357,-0.19579834,0.26367113,-0.111853726,0.34534168,-0.0030670778,0.5090167,0.17616566,0.14033607,-0.16001229,-0.25777638,-0.030530337,0.27213868,-0.27426782,-0.1862065,-0.12150373,-0.25682944,-0.14078079,0.32810047,-0.12734853,0.31414467,-0.19316982,0.41531372,0.1888815,0.33414164,-0.20498595,-0.06475816,0.0019880102,0.40455213,0.91761637
0000026058,CTS CORP,2020,-0.277361,-0.18320611,-0.18120009,-0.3911367,-0.20919059,0.24187888,-0.1149494,0.33221257,0.04232802,0.52412915,0.16423334,0.07984477,-0.15820493,-0.30261812,-0.031425368,0.22448954,-0.27475038,-0.17280307,-0.12749758,-0.24750184,-0.13793333,0.32279918,-0.12826772,0.31537792,-0.2163337,0.40913135,0.18536067,0.3390712,-0.20755729,-0.057205133,0.0018937091,0.41003072,0.8591548
0000026058,CTS CORP,2021,-0.27867705,-0.18300918,-0.18025967,-0.38105738,-0.20471358,0.2507665,-0.11467468,0.33417425,0.028855324,0.5226573,0.16717014,0.094593465,-0.16202582,-0.29396597,-0.028303074,0.23909798,-0.27834988,-0.16209601,-0.1349916,-0.23821624,-0.12115374,0.32505625,-0.12106707,0.32334805,-0.23244868,0.39662373,0.18002139,0.33996964,-0.20782085,-0.05265163,-0.009020337,0.41994363,0.86325246
0000026058,CTS CORP,2022,-0.2770876,-0.18192126,-0.18057266,-0.38246903,-0.20674728,0.25016123,-0.1153162,0.3318444,0.03245903,0.52404577,0.1667585,0.090450965,-0.16146095,-0.29698873,-0.028256172,0.23612882,-0.2812798,-0.16792,-0.13712251,-0.26208767,-0.12859261,0.32121137,-0.1201215,0.33427736,-0.20486575,0.41783762,0.17828579,0.3171269,-0.2013619,-0.08043929,-0.012408339,0.40401003,0.88809127
0000026324,CURTISS WRIGHT CORP,2019,0.17767951,0.29682797,0.055566043,0.22810937,-0.44226694,0.36274442,-0.32575032,-0.29990366,-0.09711717,0.042572267,0.21376252,-0.29656938,-0.09984268,-0.12305805,0.30181354,-0.20215702,-0.25739408,-0.18756874,-0.15990438,-0.37134507,-0.194515,0.291513,-0.12979218,0.34857485,-0.013017096,0.5156545,0.1732364,0.14414284,-0.15245825,-0.254708,-0.0021687315,0.26258686,-0.055161357
0000026324,CURTISS WRIGHT CORP,2020,0.19403832,0.31329426,0.074172325,0.2762432,-0.41680896,0.35544136,-0.31339744,-0.3174965,-0.13609171,-0.011616848,0.20993386,-0.2749374,-0.08429134,-0.070762694,0.30994153,-0.19183055,-0.26063433,-0.18318388,-0.1638801,-0.36698553,-0.18765377,0.29441315,-0.1273216,0.34751737,-0.036482543,0.50961095,0.17157805,0.16057919,-0.15959665,-0.24321117,-0.0037841953,0.2778671,-0.14196472
0000027996,DELUXE CORP,2019,0.12833081,0.20793577,0.08266883,0.11047533,-0.45797706,0.36894011,-0.27644944,-0.22313564,0.07458443,0.15984856,0.2266064,-0.36308065,-0.087635085,-0.31646344,0.24085014,-0.26277587,-0.26243454,-0.19905776,-0.14876322,-0.3402456,-0.16279903,0.30797544,-0.118855886,0.3626863,-0.05700542,0.48826116,0.18316694,0.20084932,-0.16737461,-0.20582004,-0.008336481,0.31717703,0.051982127
0000029332,DIXIE GROUP INC,2019,-0.10180583,0.078987405,-0.15320925,-0.2202411,-0.3960075,0.17968646,-0.23187533,0.063408315,0.22068429,0.3632118,0.10498336,-0.39836162,-0.15576334,-0.4705319,0.15829134,-0.2084822,-0.28705573,-0.1524341,-0.16389741,-0.28666994,-0.21063323,0.320882,-0.17904197,0.33195764,-0.124658674,0.48126146,0.19781548,0.22659163,-0.16860284,-0.1578706,0.0015886746,0.32366273,0.42017585
0000029332,DIXIE GROUP INC,2020,-0.2732625,-0.1842458,-0.18080205,-0.43165895,-0.20416708,0.20896672,-0.110112734,0.33688387,0.0733458,0.52472067,0.14985524,0.043688808,-0.13642381,-0.3235964,-0.042749263,0.17653657,-0.28327286,-0.14284566,-0.17586803,-0.28957218,-0.19873393,0.3078548,-0.16706476,0.3474112,-0.1353735,0.48352128,0.19456209,0.22028317,-0.16601218,-0.16981372,-0.007418031,0.3267192,0.9190185
0000029332,DIXIE GROUP INC,2021,-0.27000397,-0.16950493,-0.17170054,-0.43195117,-0.21557344,0.19749169,-0.11510936,0.3142444,0.106060095,0.52983326,0.14098291,-0.009594699,-0.1394162,-0.36291403,-0.03305351,0.14370906,-0.2832159,-0.12794223,-0.1928476,-0.29072565,-0.19830352,0.30357605,-0.1625825,0.36120322,-0.121797286,0.4928285,0.19792713,0.18611385,-0.15725002,-0.19941622,-0.0169037,0.3114743,0.9057035
0000029332,DIXIE GROUP INC,2022,-0.25915158,-0.12664078,-0.16246898,-0.40934137,-0.2615952,0.2199834,-0.14599583,0.26610354,0.12118453,0.52234507,0.14890052,-0.077125944,-0.16018818,-0.40393937,0.013650128,0.09608295,-0.2798995,-0.13117525,-0.19050016,-0.30103484,-0.20668942,0.29652908,-0.16290869,0.37534907,-0.09661567,0.5046766,0.19667198,0.1727513,-0.14022665,-0.20818588,-0.0197226,0.28898284,0.8882132
0000029989,OMNICOM GROUP INC.,2019,-0.27597728,-0.24543346,-0.1954158,-0.28399226,-0.10435806,0.33080626,-0.06343583,0.37838212,-0.07501758,0.4875019,0.18170646,0.17299064,-0.17204885,-0.17691278,0.015744643,0.33145726,-0.2607516,-0.21566708,-0.15670292,-0.3508383,-0.1451072,0.30571923,-0.09258485,0.36415577,-0.016760666,0.49026987,0.18741676,0.18324205,-0.16398658,-0.2274707,-0.017792333,0.30635273,0.9908289
0000029989,OMNICOM GROUP INC.,2020,-0.30347237,-0.23318475,-0.18354137,-0.3060721,-0.12031725,0.33093807,-0.12725385,0.29392508,-0.12463078,0.49226162,0.15568137,0.13008384,-0.22460549,-0.18141648,0.023168184,0.34157133,-0.2589517,-0.20842831,-0.16165961,-0.35383657,-0.14726722,0.29725763,-0.093385145,0.36874714,-0.014967219,0.49569854,0.18648249,0.1704635,-0.16058283,-0.24033798,-0.019599436,0.2995238,0.98012686
0000029989,OMNICOM GROUP INC.,2021,-0.27323127,-0.25465682,-0.20287366,-0.33627272,-0.1115214,0.31393573,-0.08041314,0.3515466,-0.05421019,0.51202357,0.16043584,0.110281244,-0.16825983,-0.20441467,0.006863594,0.30341595,-0.25934276,-0.20331241,-0.16763385,-0.35140702,-0.14405279,0.29385692,-0.09092145,0.37643588,-0.012713708,0.49670598,0.18696569,0.16069518,-0.15745413,-0.24815702,-0.02441798,0.2968436,0.9926274
0000029989,OMNICOM GROUP INC.,2022,-0.2604085,-0.23484586,-0.21073945,-0.30720618,-0.082604386,0.3307998,-0.08197452,0.3813093,-0.10790487,0.48511264,0.17150362,0.20651934,-0.13992505,-0.13905892,-0.0020299682,0.33454075,-0.26054895,-0.2011223,-0.16980867,-0.35466316,-0.15028766,0.2908056,-0.092173465,0.37813467,-0.00019286161,0.5007359,0.1833287,0.14670216,-0.15603891,-0.25741938,-0.023111952,0.28529394,0.97796905
0000030697,WENDY'S CO,2021,-0.28078508,-0.19913864,-0.17927313,-0.34436664,-0.1725576,0.27850866,-0.10417541,0.36293525,-0.054108765,0.48615414,0.18197048,0.2056108,-0.15455765,-0.20543568,-0.031417035,0.3148284,-0.2516924,-0.15039249,-0.1635164,-0.3213054,-0.14673896,0.30793613,-0.119601354,0.3756345,-0.14417933,0.49188018,0.20899686,0.22170259,-0.13212205,-0.17838247,-0.02344126,0.32696173,0.99174225
0000030697,WENDY'S CO,2022,-0.27953744,-0.18796992,-0.17043337,-0.30377626,-0.18444307,0.29985097,-0.13812165,0.33668777,-0.11013094,0.47476816,0.17347455,0.2522543,-0.17652392,-0.15859173,-0.015029039,0.34790117,-0.2550799,-0.15533502,-0.15763517,-0.33804184,-0.15277006,0.30271378,-0.1169352,0.3731191,-0.12369744,0.50176704,0.20222263,0.20778923,-0.13439779,-0.19204685,-0.019307418,0.31202406,0.9931477
0000031667,EDUCATIONAL DEVELOPMENT CORP,2020,-0.281051,-0.20309485,-0.18441671,-0.3725761,-0.17952861,0.26105532,-0.10452248,0.3662057,-0.029734496,0.49232993,0.17691453,0.18176255,-0.14697134,-0.22128102,-0.040215395,0.2858949,-0.28920567,-0.09254982,-0.19839142,-0.3240049,-0.2992826,0.3107667,-0.22339408,0.27010787,-0.02503138,0.5134122,0.1606704,0.051633608,-0.18112607,-0.29176396,0.024410946,0.20789118,0.9554609
0000031667,EDUCATIONAL DEVELOPMENT CORP,2021,-0.27940187,-0.20543821,-0.18743671,-0.37664542,-0.17747624,0.2594599,-0.10402717,0.36863196,-0.032978237,0.4892919,0.17682348,0.18842898,-0.14360675,-0.21349065,-0.044145662,0.28599104,-0.2799518,-0.09246671,-0.19291331,-0.33737773,-0.30650148,0.29346216,-0.22042046,0.27698487,0.010201435,0.5233488,0.15379982,0.017883772,-0.16682735,-0.31562364,0.026460467,0.17477578,0.9424752
0000031667,EDUCATIONAL DEVELOPMENT CORP,2022,-0.2800521,-0.19032809,-0.17680115,-0.33465078,-0.19209175,0.28554246,-0.12314899,0.3470361,-0.06369213,0.48882806,0.17678504,0.2040572,-0.16881432,-0.20315292,-0.02329953,0.31913736,-0.27960205,-0.11684896,-0.18433957,-0.35096407,-0.28776425,0.28829366,-0.21053202,0.2919016,0.010549455,0.52633196,0.15692757,0.051872306,-0.15429968,-0.30179664,0.016439099,0.18959668,0.9578335
0000031667,EDUCATIONAL DEVELOPMENT CORP,2023,-0.2764151,-0.14436127,-0.17861713,-0.20200463,-0.19762528,0.36219466,-0.16505273,0.29070845,-0.25207144,0.38198432,0.21730116,0.37123972,-0.15677227,-0.043704517,0.030807508,0.35513735,-0.27419546,-0.14202188,-0.17837846,-0.3334758,-0.25547707,0.30916488,-0.20399356,0.31619614,-0.044920985,0.5109651,0.17863809,0.14195926,-0.1460465,-0.24103636,0.0003677065,0.2541287,0.905292
0000031978,EL PASO ELECTRIC CO /TX/,2019,-0.27656934,-0.20625213,-0.18810047,-0.34253946,-0.17050034,0.28058258,-0.10396574,0.36844322,-0.07659154,0.46939594,0.18536068,0.2416678,-0.15384,-0.1667249,-0.037657347,0.31946123,-0.23375489,-0.22903876,-0.13255467,-0.32308653,-0.10840607,0.31603444,-0.09086858,0.3779753,-0.10082093,0.45996708,0.20390134,0.28986534,-0.13208985,-0.1318668,-0.027048413,0.3539657,0.9912375
0000033213,EQT CORP,2021,-0.27401704,-0.19043258,-0.17908731,-0.3994124,-0.1944911,0.24669382,-0.10464302,0.3495143,0.020269101,0.5170116,0.16570733,0.10883442,-0.14706518,-0.2851198,-0.034067497,0.2327116,-0.28941193,-0.18137078,-0.1761792,-0.39668918,-0.17728668,0.27020139,-0.102681406,0.3219526,0.030739944,0.53117836,0.16903383,0.09750017,-0.14811656,-0.29129,-0.018166658,0.21912359,0.9985631
0000033213,EQT CORP,2022,-0.27433476,-0.18719831,-0.17885204,-0.39762312,-0.19732726,0.24543943,-0.107137375,0.3460224,0.02532646,0.519844,0.16414307,0.101179674,-0.14966732,-0.29110035,-0.032629844,0.2301143,-0.28751013,-0.17939329,-0.17650561,-0.4005893,-0.18390462,0.26484025,-0.102177955,0.32023045,0.04519079,0.53472733,0.1659591,0.08288715,-0.14589606,-0.30110908,-0.015702894,0.20492338,0.9982576
0000033533,ESPEY MFG & ELECTRONICS CORP,2020,-0.27200106,-0.21116,-0.19015169,-0.3369523,-0.14959353,0.27913478,-0.09586804,0.38548857,-0.11004962,0.43910858,0.18876347,0.29304785,-0.13029656,-0.117358096,-0.047561437,0.33793142,-0.3439247,-0.08626709,-0.1808226,-0.26711044,-0.23471893,0.3739127,-0.21540256,0.2222026,-0.19081771,0.41484195,0.12834959,0.2072503,-0.26132467,-0.14235409,0.024579095,0.34994596,0.93790936
